"time","Clear","Red","Green","Blue","IR","PAR","Solar"
2023-11-23 16:31:12,"131.317978","29.503048","72.423080","92.202209","29.580000",3.9056,9.11936
2023-11-23 16:46:25,"27.842106","6.097561","14.870193","20.117647","8.605000",0.0,2.38336
2023-11-23 17:01:36,"2.032072","0.389482","1.017228","1.540901","0.488125",0.0,0.15136000000000002
2023-11-23 17:16:46,"0.124452","0.025534","0.083333","0.108456","0.027500",0.0,0.0011200000000000001
2023-11-23 17:31:59,"0.042763","0.011052","0.016827","0.025735","0.007500",0.0,-0.0296
2023-11-23 17:47:05,"0.026316","0.005716","0.024038","0.025735","0.005000",0.0,-0.036480000000000005
2023-11-23 18:02:18,"0.051261","0.008384","0.022035","0.009651","0.006875",0.0,-0.018240000000000003
2023-11-23 18:17:31,"0.020833","0.008384","0.037260","0.025735","0.007500",0.0,-0.0216
2023-11-23 18:32:43,"0.050713","0.009146","0.021635","0.010570","0.008750",0.0,-0.016
2023-11-23 18:47:55,"0.044408","0.008384","0.015224","0.014706","0.009375",0.0,-0.01472
2023-11-23 19:03:06,"0.042215","0.008003","0.020032","0.021140","0.009375",0.0,-0.02512
2023-11-23 19:18:13,"0.036732","0.008003","0.020833","0.024816","0.010000",0.0,-0.03408
2023-11-23 19:33:25,"0.044682","0.011433","0.031250","0.015625","0.010625",0.0,-0.03536
2023-11-23 19:48:33,"0.043586","0.010671","0.024038","0.024816","0.010000",0.0,-0.03184
2023-11-23 20:03:41,"0.095395","0.010671","0.029647","0.013787","0.009375",0.0,-0.01712
2023-11-23 20:18:49,"0.048246","0.010671","0.018029","0.034007","0.011875",0.0,-0.019360000000000002
2023-11-23 20:34:01,"0.046875","0.010671","0.016827","0.021599","0.011875",0.0,-0.0296
2023-11-23 20:49:15,"0.056195","0.009909","0.019631","0.015625","0.011250",0.0,-0.006880000000000001
2023-11-23 21:04:23,"0.032621","0.010290","0.032853","0.031250","0.011250",0.0,-0.026240000000000003
2023-11-23 21:19:31,"0.045779","0.009527","0.030048","0.031710","0.009375",0.0,-0.022720000000000004
2023-11-23 21:34:43,"0.032072","0.009909","0.033253","0.037224","0.010625",0.0,-0.028480000000000002
2023-11-23 21:49:50,"0.090735","0.010671","0.040064","0.028033","0.010625",0.0,-0.00576
2023-11-23 22:05:02,"0.047697","0.011433","0.028846","0.014246","0.010625",0.0,-0.019360000000000002
2023-11-23 22:20:17,"0.048520","0.010290","0.030449","0.011949","0.010625",0.0,-0.01472
2023-11-23 22:35:29,"0.042215","0.008765","0.015625","0.017923","0.010625",0.0,-0.022720000000000004
2023-11-23 22:50:38,"0.028509","0.009146","0.040465","0.023897","0.010625",0.0,-0.018240000000000003
2023-11-23 23:05:52,"0.027961","0.008003","0.038862","0.022059","0.009375",0.0,-0.01024
2023-11-23 23:21:00,"0.046601","0.008384","0.022837","0.009191","0.008750",0.0,-0.030719999999999997
2023-11-23 23:36:12,"0.048246","0.008003","0.016827","0.015625","0.009375",0.0,-0.02512
2023-11-23 23:51:25,"0.019189","0.006860","0.029247","0.027114","0.008125",0.0,-0.01712
2023-11-24 00:06:35,"0.049342","0.006860","0.019631","0.008732","0.006875",0.0,-0.042080000000000006
2023-11-24 00:21:43,"0.031798","0.005716","0.020833","0.022518","0.007500",0.0,-0.03296
2023-11-24 00:36:54,"0.040022","0.007241","0.026843","0.026195","0.006250",0.0,-0.03536
2023-11-24 00:52:06,"0.034539","0.005335","0.012420","0.025735","0.006250",0.0,-0.03536
2023-11-24 01:07:18,"0.026316","0.009909","0.032051","0.017004","0.005625",0.0,-0.026240000000000003
2023-11-24 01:22:31,"0.029605","0.004573","0.014423","0.017463","0.005625",3.9056,-0.026240000000000003
2023-11-24 01:37:43,"0.033443","0.004573","0.009215","0.013787","0.005625",0.0,-0.02048
2023-11-24 01:52:56,"0.027686","0.005335","0.025641","0.012408","0.003750",0.0,-0.046720000000000005
2023-11-24 02:08:04,"0.043037","0.004954","0.010016","0.009191","0.003125",0.0,-0.01712
2023-11-24 02:23:13,"0.038925","0.004573","0.011218","0.011489","0.003125",0.0,-0.018240000000000003
2023-11-24 02:38:24,"0.019737","0.002668","0.018830","0.022059","0.002500",0.0,-0.02048
2023-11-24 02:53:32,"0.032346","0.003049","0.008814","0.013787","0.002500",0.0,-0.02512
2023-11-24 03:08:44,"0.009320","0.003811","0.026042","0.023438","0.001250",0.0,-0.03184
2023-11-24 03:23:52,"0.025768","0.004192","0.025641","0.012868","0.001250",0.0,-0.011360000000000002
2023-11-24 03:38:52,"0.031524","0.002668","0.006811","0.012868","0.000625",3.9056,-0.0432
2023-11-24 03:54:04,"0.007401","0.003049","0.028446","0.019761","0.001250",0.0,-0.0296
2023-11-24 04:09:12,"0.032072","0.003811","0.019631","0.007813","0.000625",0.0,-0.04432
2023-11-24 04:24:12,"0.016996","0.001905","0.017628","0.021140","0.001250",0.0,-0.0216
2023-11-24 04:39:12,"0.037555","0.003430","0.015625","0.005974","0.001250",0.0,-0.0216
2023-11-24 04:54:24,"0.023026","0.001905","0.008814","0.013787","0.000625",0.0,-0.011360000000000002
2023-11-24 05:09:33,"0.036458","0.003049","0.026843","0.020680","0.000625",0.0,-0.022720000000000004
2023-11-24 05:24:47,"0.013706","0.001905","0.016026","0.019761","0.000625",0.0,-0.022720000000000004
2023-11-24 05:40:01,"0.030154","0.002287","0.007612","0.016544","0.000625",0.0,-0.016
2023-11-24 05:55:13,"0.015899","0.003430","0.028446","0.014706","0.001250",0.0,-0.026240000000000003
2023-11-24 06:10:27,"0.028783","0.003811","0.012420","0.016544","0.001250",0.0,-0.027360000000000002
2023-11-24 06:25:35,"0.020285","0.005716","0.030849","0.030331","0.006875",0.0,-0.022720000000000004
2023-11-24 06:40:48,"0.139254","0.035061","0.098558","0.106618","0.072500",0.0,-0.016
2023-11-24 06:55:59,"2.191338","0.541159","1.183894","1.556526","1.166250",0.0,0.21744
2023-11-24 07:11:07,"30.634869","9.041921","17.681890","19.588236","20.342501",1.9536000000000002,3.70608
2023-11-24 07:26:19,"153.565796","43.396343","90.371796","96.617645","67.790001",5.8591999999999995,13.857759999999999
2023-11-24 07:41:31,"410.412292","137.231705","248.948715","239.500000","307.799988",48.8288,73.6763184
2023-11-24 07:56:43,"1074.631592","426.390259","694.871765","509.176483","1303.439941",109.37440000000001,127.8939216
2023-11-24 08:11:55,"1829.824585","706.439026","1208.000000","856.117676","1769.280029",175.7808,183.6092768
2023-11-24 08:27:03,"2414.263184","897.585388","1592.153809","1329.088257","2055.959961",238.2816,234.7068848
2023-11-24 08:42:11,"3137.421143","1083.878052","2069.153809","1703.823486","2377.199951",312.50079999999997,292.70896
2023-11-24 08:57:23,"3094.736816","970.756104","1927.538452","1638.441162","2114.520020",353.5152,320.67360800000006
2023-11-24 09:12:35,"3384.421143","1055.561035","2125.000000","1771.500000","2038.199951",431.64,392.7758304
2023-11-24 09:27:48,"4418.000000","1446.292725","2908.307617","2329.058838","2850.239990",462.89119999999997,398.9427248
2023-11-24 09:42:56,"4020.842041","1224.438965","2497.384521","2156.470703","2246.159912",533.2032,475.49985280000004
2023-11-24 09:58:08,"4858.631348","1577.121948","3171.846191","2578.764648","2015.280029",527.3439999999999,456.4030272
2023-11-24 10:13:08,"5845.263184","1815.219482","3488.615479","2859.529297","2211.840088",626.9536,558.6393552000001
2023-11-24 10:28:23,"6065.894531","1863.512207","3884.307617","3048.000000","2460.959961",654.2976,570.6395024000001
2023-11-24 10:43:36,"6223.579102","1936.975586","3840.615479","3150.353027","2868.479980",666.0160000000001,555.8883296
2023-11-24 10:58:37,"6162.947266","2137.463379","4423.692383","3806.823486","3655.199951",693.36,601.7182624000001
2023-11-24 11:13:49,"7744.420898","2467.902344","4452.922852","3669.176514","3871.199951",791.0160000000001,685.0865728
2023-11-24 11:28:58,"5795.579102","1918.243896","3816.307617","3298.235352","3130.560059",683.5936,583.0812992
2023-11-24 11:44:08,"8826.947266","2910.438965","5554.769043","4542.000000","4702.560059",832.032,730.1483392
2023-11-24 11:59:16,"7825.052734","2546.926758","4988.615234","4213.058594","4212.959961",794.9216,698.3943840000001
2023-11-24 12:14:29,"7796.000000","2477.268311","4758.153809","3895.058838","4039.679932",794.9216,692.1331056
2023-11-24 12:29:36,"7126.526367","2303.707275","4419.692383","3798.353027","3846.239990",816.4064,686.8166496
2023-11-24 12:44:49,"6416.420898","2097.951172","4070.153809","3385.411865","3441.120117",763.672,627.441944
2023-11-24 12:59:56,"6605.894531","2076.585449","3904.923096","3224.470703","3234.719971",730.4688,624.5940912000001
2023-11-24 13:15:08,"5938.315918","1919.707275","3725.538574","3133.411865","3192.000000",693.36,607.294384
2023-11-24 13:30:21,"5611.579102","1781.268311","3420.000000","2870.470703","2893.439941",640.6256,574.7562992000001
2023-11-24 13:45:29,"4604.631348","1515.073120","2978.153809","2527.941162","2643.120117",628.9056,572.6120112
2023-11-24 14:00:42,"4566.736816","1503.365845","2891.384521","2377.411865","2588.639893",591.7968,537.2318352000001
2023-11-24 14:15:54,"3954.210449","1287.073120","2502.461426","2115.705811","2207.040039",513.672,462.9955072
2023-11-24 14:31:06,"3479.473633","1127.853638","2130.307617","1807.058838","1974.959961",472.656,438.49663039999996
2023-11-24 14:46:17,"2596.736816","835.390259","1567.769287","1376.735352","1513.920044",371.0944,331.7883296
2023-11-24 15:01:32,"2286.894775","741.219482","1418.307739","1219.323486","1331.280029",320.312,299.4369632
2023-11-24 15:16:43,"1938.035034","660.292664","1180.512817","1035.647095","1204.319946",275.3904,270.43200640000003
2023-11-24 15:31:54,"1318.877197","430.780487","793.179504","742.882324","772.559998",179.68800000000002,168.33216480000002
2023-11-24 15:47:01,"797.719299","237.414627","473.282043","476.970581","415.959991",105.4688,84.5348816
2023-11-24 16:02:09,"513.473694","147.829269","303.538452","316.588226","262.679993",58.5936,54.2926384
2023-11-24 16:17:21,"261.464905","69.097565","148.923080","172.338242","118.370003",31.2496,25.312640000000002
2023-11-24 16:32:33,"91.103073","19.411585","48.256409","67.360291","22.485001",0.0,6.23856
2023-11-24 16:47:41,"17.407894","3.592226","8.991186","13.175551","5.061250",0.0,1.3704
2023-11-24 17:02:53,"1.211897","0.225229","0.598157","0.926011","0.288750",0.0,0.07632
2023-11-24 17:18:05,"0.080866","0.018293","0.131811","0.068934","0.018750",0.0,-0.02384
2023-11-24 17:33:13,"0.070724","0.010671","0.035256","0.020221","0.009375",0.0,-0.04096
2023-11-24 17:48:24,"0.053454","0.009909","0.025240","0.011949","0.008125",0.0,0.0
2023-11-24 18:03:38,"0.036732","0.011052","0.041266","0.022518","0.008750",0.0,-0.01024
2023-11-24 18:18:50,"0.025219","0.012576","0.036859","0.029412","0.008125",0.0,-0.03184
2023-11-24 18:34:03,"0.049890","0.011433","0.018830","0.020221","0.010000",0.0,-0.0216
2023-11-24 18:49:14,"0.044134","0.011052","0.020032","0.023897","0.009375",0.0,-0.016
2023-11-24 19:04:26,"0.035362","0.012576","0.043269","0.022978","0.010000",0.0,-0.02048
2023-11-24 19:19:38,"0.048520","0.012957","0.078125","0.015165","0.010000",0.0,-0.009120000000000001
2023-11-24 19:34:46,"0.048520","0.013338","0.030849","0.027114","0.011875",0.0,-0.011360000000000002
2023-11-24 19:49:53,"0.040296","0.014101","0.035256","0.034007","0.012500",0.0,-0.0011200000000000001
2023-11-24 20:05:06,"0.045230","0.015244","0.042869","0.022059","0.011875",0.0,0.006880000000000001
2023-11-24 20:20:18,"0.050439","0.014863","0.032853","0.028493","0.012500",0.0,-0.01472
2023-11-24 20:35:30,"0.043586","0.015625","0.060497","0.025276","0.011875",0.0,-0.01248
2023-11-24 20:50:37,"0.061404","0.015625","0.026843","0.023438","0.012500",0.0,-0.01024
2023-11-24 21:05:48,"0.047149","0.014482","0.032452","0.028493","0.013750",0.0,-0.01712
2023-11-24 21:21:00,"0.041941","0.015625","0.047676","0.033088","0.014375",0.0,-0.018240000000000003
2023-11-24 21:36:13,"0.055921","0.015625","0.028446","0.024816","0.014375",0.0,-0.01248
2023-11-24 21:51:20,"0.041393","0.015625","0.041266","0.035846","0.013125",0.0,-0.009120000000000001
2023-11-24 22:06:27,"0.033717","0.014482","0.041266","0.032169","0.013125",0.0,-0.008
2023-11-24 22:21:39,"0.064693","0.014482","0.027244","0.019761","0.012500",0.0,-0.00576
2023-11-24 22:36:47,"0.046875","0.016006","0.049679","0.027114","0.011875",0.0,-0.016
2023-11-24 22:51:55,"0.046053","0.015625","0.039663","0.033088","0.011875",0.0,-0.02384
2023-11-24 23:07:07,"0.065789","0.017149","0.026442","0.019761","0.011875",0.0,-0.006880000000000001
2023-11-24 23:22:21,"0.036184","0.015244","0.041266","0.033088","0.010625",0.0,-0.019360000000000002
2023-11-24 23:37:33,"0.046601","0.016006","0.044071","0.022059","0.011875",0.0,-0.026240000000000003
2023-11-24 23:52:46,"0.050164","0.014101","0.033253","0.027574","0.010625",0.0,-0.009120000000000001
2023-11-25 00:08:00,"0.054002","0.016768","0.044471","0.021140","0.010625",0.0,0.0022400000000000002
2023-11-25 00:23:07,"0.067160","0.017149","0.027644","0.026195","0.010000",0.0,0.011360000000000002
2023-11-25 00:38:19,"0.060855","0.016387","0.039263","0.017923","0.010000",0.0,0.0044800000000000005
2023-11-25 00:53:31,"0.054550","0.015244","0.024038","0.023438","0.009375",0.0,-0.009120000000000001
2023-11-25 01:08:39,"0.068805","0.013338","0.027244","0.023897","0.008750",0.0,-0.01024
2023-11-25 01:23:48,"0.033443","0.013338","0.111779","0.030331","0.008750",0.0,-0.01248
2023-11-25 01:38:59,"0.041393","0.011052","0.028045","0.025735","0.007500",0.0,-0.01248
2023-11-25 01:54:08,"0.026042","0.010671","0.116186","0.029871","0.007500",1.9536000000000002,-0.0011200000000000001
2023-11-25 02:09:15,"0.040570","0.011814","0.034856","0.016085","0.006250",1.9536000000000002,-0.02048
2023-11-25 02:24:27,"0.034814","0.009909","0.038061","0.024357","0.007500",0.0,0.013600000000000001
2023-11-25 02:39:39,"0.031524","0.010671","0.028045","0.025276","0.005625",0.0,-0.009120000000000001
2023-11-25 02:54:48,"0.052906","0.012576","0.024038","0.010110","0.005625",0.0,0.0022400000000000002
2023-11-25 03:09:56,"0.035362","0.009527","0.024038","0.022059","0.004375",0.0,-0.0216
2023-11-25 03:25:09,"0.052083","0.010290","0.021234","0.013327","0.005000",0.0,-0.0044800000000000005
2023-11-25 03:40:21,"0.106634","0.012195","0.036458","0.013327","0.005000",0.0,-0.006880000000000001
2023-11-25 03:55:31,"0.032072","0.009909","0.025240","0.022978","0.003750",0.0,-0.01472
2023-11-25 04:10:44,"0.051809","0.011433","0.018029","0.015165","0.003750",0.0,-0.01024
2023-11-25 04:25:52,"0.029879","0.011052","0.035256","0.028952","0.003125",0.0,-0.01472
2023-11-25 04:41:04,"0.058388","0.013720","0.030048","0.010570","0.003750",0.0,-0.011360000000000002
2023-11-25 04:56:16,"0.048794","0.012195","0.097356","0.018382","0.003750",0.0,-0.006880000000000001
2023-11-25 05:11:25,"0.019463","0.008765","0.033253","0.026195","0.002500",0.0,-0.02512
2023-11-25 05:26:32,"0.033443","0.008765","0.028846","0.011949","0.002500",0.0,-0.028480000000000002
2023-11-25 05:41:44,"0.024397","0.009909","0.037260","0.020680","0.002500",0.0,-0.0022400000000000002
2023-11-25 05:56:58,"0.023575","0.009527","0.093349","0.027574","0.002500",0.0,-0.00576
2023-11-25 06:12:11,"0.019189","0.008384","0.032853","0.024816","0.003125",0.0,-0.03184
2023-11-25 06:27:18,"0.038651","0.009146","0.029247","0.015625","0.003750",0.0,-0.009120000000000001
2023-11-25 06:42:26,"0.135417","0.025915","0.057292","0.085018","0.033125",0.0,0.01024
2023-11-25 06:57:40,"1.638980","0.366997","0.840545","1.201746","0.615000",0.0,0.12752
2023-11-25 07:12:51,"19.512609","4.640244","10.576121","14.375919","7.227500",7.8128,1.6640000000000001
2023-11-25 07:27:59,"79.462723","17.853659","43.099358","59.216911","18.735001",0.0,4.9376
2023-11-25 07:43:13,"168.600876","42.536587","94.967949","118.860291","54.470001",3.9056,12.41904
2023-11-25 07:58:26,"333.289459","93.414635","195.794876","220.014709","128.500000",41.016000000000005,26.7023984
2023-11-25 08:13:35,"472.771942","143.219513","288.230774","294.970581","201.199997",44.9216,39.897760000000005
2023-11-25 08:28:48,"669.543884","211.609756","414.384613","403.294128","297.799988",82.03200000000001,58.2707216
2023-11-25 08:44:00,"709.052612","225.243896","441.025635","424.794128","308.839996",83.98400000000001,60.5174384
2023-11-25 08:59:12,"805.789490","262.292694","505.307678","473.764709","357.799988",83.98400000000001,70.65888
2023-11-25 09:14:20,"1149.684204","377.707306","724.307678","672.294128","509.279999",136.7184,99.09024
2023-11-25 09:29:32,"1606.140381","523.902466","1011.794861","947.117676","686.159973",181.64000000000001,132.3864016
2023-11-25 09:44:44,"1856.350830","574.829285","1158.974365","1116.117676","738.400024",205.07840000000002,146.7142464
2023-11-25 09:59:58,"1855.929810","594.731689","1170.051270","1101.058838","781.760010",205.07840000000002,149.5710448
2023-11-25 10:15:14,"2163.789551","714.146362","1377.538452","1255.647095","959.359985",240.2336,180.83088320000002
2023-11-25 10:30:22,"2803.052734","898.609741","1783.769287","1623.000000","1209.239990",300.7808,228.94751040000003
2023-11-25 10:45:30,"1982.807007","587.219482","1217.128174","1210.470581","727.679993",222.656,155.2939216
2023-11-25 11:00:42,"4533.473633","1447.902466","2873.384521","2522.117676","2173.439941",496.09439999999995,403.11423360000003
2023-11-25 11:15:54,"3533.263184","1115.707275","2240.153809","2025.529419","1580.640015",386.7184,298.9657712
2023-11-25 11:31:06,"3596.315674","1154.195068","2306.461426","2062.058838","1632.239990",392.5776,298.9110352
2023-11-25 11:46:20,"3406.000000","1099.317017","2183.230713","1933.235352","1549.920044",373.0464,292.763672
2023-11-25 12:01:32,"5835.579102","1958.634155","3921.846191","3312.000000","3155.520020",656.2496,552.1354976
2023-11-25 12:16:44,"4638.105469","1518.878052","3001.538574","2608.764648","2341.679932",519.5312,424.14160160000006
2023-11-25 12:31:53,"5337.052734","1725.951172","3436.307617","2921.646973","2644.800049",589.8432,475.836816
2023-11-25 12:47:06,"7496.631348","2505.658447","4773.846191","3877.058838","4035.360107",865.2336,734.8865728000001
2023-11-25 13:02:18,"5810.105469","1871.414673","3618.461426","3015.176514","3091.199951",652.3439999999999,565.1408208
2023-11-25 13:17:26,"4123.789551","1359.219482","2648.000000","2245.235352","2094.000000",464.84319999999997,381.53376480000003
2023-11-25 13:32:40,"3373.578857","1095.731689","2160.230713","1874.735352","1635.599976",382.8128,305.92592800000006
2023-11-25 13:47:55,"2140.210449","700.195129","1362.051270","1226.705933","994.080017",240.2336,189.39471360000002
2023-11-25 14:03:08,"1798.877197","596.487793","1149.230713","1030.588257","848.479980",201.17120000000003,161.32879680000002
2023-11-25 14:18:21,"1525.614014","510.487793","971.230774","872.882324","725.599976",173.8288,135.18975840000002
2023-11-25 14:33:31,"1465.894775","479.902435","924.461548","851.411743","670.479980",154.2976,130.1680048
2023-11-25 14:48:43,"1527.929810","509.219513","970.102539","879.000000","730.559998",171.8752,139.23728000000003
2023-11-25 15:03:55,"989.824585","314.829254","619.794861","588.352966","440.079987",119.1408,87.99727840000001
2023-11-25 15:19:04,"813.649109","254.292679","503.051270","490.588226","360.399994",82.03200000000001,72.6019232
2023-11-25 15:34:16,"747.000000","239.512192","464.230774","440.588226","364.880005",74.2192,68.3881584
2023-11-25 15:49:29,"723.701782","233.000000","450.358978","424.823517","385.239990",89.8432,71.76079680000001
2023-11-25 16:04:42,"360.929810","104.097565","214.679489","229.911758","160.279999",48.8288,32.24208
2023-11-25 16:19:51,"173.315796","43.798782","98.910255","118.683823","53.070000",29.297600000000003,12.490720000000001
2023-11-25 16:35:01,"66.359650","15.298780","36.262821","47.867645","17.815001",0.0,4.56192
2023-11-25 16:50:15,"10.805921","2.546494","5.679487","7.891085","5.061250",0.0,1.1302400000000001
2023-11-25 17:05:27,"0.721217","0.144436","0.354968","0.534467","0.210625",0.0,0.0432
2023-11-25 17:20:38,"0.064419","0.018674","0.054487","0.058824","0.016250",0.0,-0.011360000000000002
2023-11-25 17:35:37,"0.041118","0.012576","0.038862","0.020680","0.009375",0.0,-0.02512
2023-11-25 17:50:46,"0.041941","0.016387","0.041266","0.034007","0.011875",0.0,-0.01024
2023-11-25 18:05:58,"0.056469","0.017530","0.036058","0.032629","0.013125",0.0,-0.00336
2023-11-25 18:21:10,"0.058662","0.020579","0.050080","0.019761","0.011875",0.0,-0.02384
2023-11-25 18:36:22,"0.083059","0.033155","0.050481","0.034926","0.020625",0.0,0.018240000000000003
2023-11-25 18:51:21,"0.060033","0.029726","0.063702","0.034007","0.018750",0.0,-0.01024
2023-11-25 19:12:52,"0.056195","0.026677","0.068510","0.038603","0.020000",0.0,-0.019360000000000002
2023-11-25 19:33:59,"0.081689","0.027820","0.043269","0.034007","0.018750",0.0,-0.022720000000000004
2023-11-25 19:54:58,"0.068531","0.033537","0.079728","0.044577","0.020000",0.0,-0.006880000000000001
2023-11-25 20:16:00,"0.076754","0.039634","0.086138","0.045037","0.020625",0.0,0.0022400000000000002
2023-11-25 20:38:02,"0.118147","0.046494","0.104968","0.051930","0.028125",0.0,-0.01024
2023-11-25 20:59:01,"0.132950","0.048018","0.229567","0.058824","0.031875",0.0,-0.0044800000000000005
2023-11-25 21:20:05,"0.166941","0.054497","0.085737","0.029871","0.033750",0.0,-0.006880000000000001
2023-11-25 21:41:14,"0.194901","0.071646","0.116587","0.036765","0.043750",0.0,-0.00576
2023-11-25 22:02:52,"0.076206","0.036966","0.104567","0.085478","0.021875",0.0,-0.011360000000000002
2023-11-25 22:23:58,"0.137061","0.043064","0.080929","0.069393","0.021250",0.0,-0.011360000000000002
2023-11-25 22:45:05,"0.169956","0.042302","0.071715","0.056526","0.021250",0.0,-0.008
2023-11-25 23:06:09,"0.091831","0.037348","0.117788","0.096967","0.016250",0.0,-0.009120000000000001
2023-11-25 23:27:50,"0.128838","0.042302","0.123798","0.058364","0.016250",0.0,-0.01712
2023-11-25 23:48:58,"0.197094","0.065168","0.120994","0.035386","0.026250",0.0,-0.018240000000000003
2023-11-26 00:10:05,"0.165570","0.046875","0.076122","0.077665","0.021875",0.0,-0.01472
2023-11-26 00:31:07,"0.171327","0.044207","0.304087","0.078585","0.020000",0.0,-0.013600000000000001
2023-11-26 00:52:54,"0.178454","0.051067","0.135417","0.044577","0.016875",0.0,-0.01248
2023-11-26 01:13:58,"0.147204","0.052210","0.128606","0.107537","0.021875",0.0,-0.0044800000000000005
2023-11-26 01:35:01,"0.149671","0.054878","0.149840","0.069853","0.019375",0.0,-0.01712
2023-11-26 01:56:19,"0.165296","0.071265","0.143429","0.060662","0.021875",0.0,-0.02048
2023-11-26 02:17:55,"0.107456","0.033537","0.110176","0.107077","0.013750",3.9056,-0.027360000000000002
2023-11-26 02:38:58,"0.125822","0.044588","0.128205","0.115349","0.016875",0.0,-0.00576
2023-11-26 03:00:06,"0.136239","0.037729","0.106971","0.101563","0.015000",0.0,-0.00336
2023-11-26 03:21:06,"0.166393","0.036585","0.093349","0.030790","0.011875",0.0,-0.01472
2023-11-26 03:42:59,"0.106086","0.046875","0.168269","0.089154","0.017500",0.0,-0.01712
2023-11-26 04:04:11,"0.176809","0.055259","0.157853","0.080882","0.020000",0.0,-0.008
2023-11-26 04:25:16,"0.225877","0.054497","0.101763","0.058824","0.017500",0.0,-0.0044800000000000005
2023-11-26 04:46:19,"0.223410","0.067454","0.102564","0.067096","0.023750",0.0,0.011360000000000002
2023-11-26 05:08:02,"0.158991","0.064405","0.172276","0.079504","0.021875",0.0,-0.0011200000000000001
2023-11-26 05:29:08,"0.178454","0.067454","0.158253","0.075827","0.021875",0.0,0.0011200000000000001
2023-11-26 05:50:11,"0.164748","0.053735","0.129407","0.052849","0.015625",5.8591999999999995,-0.0022400000000000002
2023-11-26 06:11:16,"0.270285","0.092226","0.152644","0.046415","0.041250",0.0,0.016
2023-11-26 06:32:56,"0.160636","0.063643","0.152244","0.109835","0.031875",0.0,0.00336
2023-11-26 06:53:59,"0.660362","0.139482","0.563702","0.539982","0.191250",0.0,0.042080000000000006
2023-11-26 07:15:21,"13.297972","3.296113","7.349359","9.369026","5.254375",5.8591999999999995,1.4592
2023-11-26 07:36:26,"65.030701","16.878048","36.974358","45.036766","23.840000",25.390400000000003,7.217440000000001
2023-11-26 07:58:10,"158.285095","44.768291","92.974358","103.191177","62.950001",31.2496,16.83184
2023-11-26 08:19:19,"287.596497","78.975609","168.525635","190.500000","95.239998",42.968,29.747198400000002
2023-11-26 08:40:17,"561.403503","181.731705","352.615387","329.794128","265.839996",87.8912,69.1019232
2023-11-26 09:01:23,"1215.263184","410.634155","775.076904","689.294128","606.400024",179.68800000000002,144.3432
2023-11-26 09:23:15,"1500.245605","502.000000","955.846130","859.705872","718.400024",216.79680000000002,170.65871520000002
2023-11-26 09:44:20,"1345.614014","438.878052","847.641052","785.117676","600.719971",191.4064,141.7219232
2023-11-26 10:05:23,"1650.947388","531.853638","1037.128174","976.588257","711.840027",232.4224,170.5073616
2023-11-26 10:26:34,"1695.438599","560.292664","1074.615356","978.705872","728.880005",195.31199999999998,144.7451168
2023-11-26 10:48:28,"1543.052612","506.634155","972.615356","896.352966","627.520020",177.7344,124.32447520000001
2023-11-26 11:09:31,"1801.824585","597.365845","1155.487183","1040.235352","793.599976",207.032,162.2712032
2023-11-26 11:30:43,"1961.333374","651.902466","1253.743530","1128.705933","848.640015",220.7024,167.9292848
2023-11-26 11:51:46,"2328.157959","759.000000","1488.538452","1337.823486","1001.280029",255.8592,195.6003168
2023-11-26 12:13:34,"5435.157715","1778.926880","3518.769287","3015.529297","2563.199951",595.7024,467.2785648
2023-11-26 12:34:35,"4633.684082","1522.682983","2987.538574","2598.705811","2198.639893",505.8592,397.67360800000006
2023-11-26 12:55:35,"5495.789551","1800.878052","3562.153809","2984.823486","2663.520020",591.7968,462.1896
2023-11-26 13:16:38,"1413.964966","470.341461","899.692322","803.882324","644.159973",164.0624,116.3876832
2023-11-26 13:38:22,"2918.105225","970.536560","1876.076904","1650.000000","1350.239990",314.4528,246.2404784
2023-11-26 13:59:20,"2023.087769","676.878052","1300.717896","1152.941162","953.599976",222.656,175.5974368
2023-11-26 14:20:32,"1391.508789","460.146332","886.512817","800.529419","669.280029",154.2976,125.4672
2023-11-26 14:41:37,"2157.543945","710.634155","1379.179443","1233.411743","1050.560059",236.328,191.7735968
2023-11-26 15:03:24,"1956.982422","699.024414","1291.794922","1080.352905","1266.880005",228.5152,274.4156736
2023-11-26 15:24:27,"1091.824585","328.585358","676.871765","669.823547","523.039978",138.672,101.16192000000001
2023-11-26 15:45:28,"393.385956","130.853653","246.371796","224.544113","236.240005",58.5936,44.309438400000005
2023-11-26 16:06:30,"350.464905","102.707314","209.833328","220.397064","159.919998",44.9216,30.473278399999998
2023-11-26 16:28:11,"88.596489","23.082317","50.823719","60.286766","28.135000",21.4848,6.394400000000001
2023-11-26 16:49:12,"9.902961","2.751524","5.417468","6.886949","6.191250",0.0,1.18944
2023-11-26 17:10:15,"0.290844","0.069741","0.169872","0.222426","0.140000",0.0,0.013600000000000001
2023-11-26 17:31:18,"0.033717","0.010290","0.040064","0.036765","0.008750",0.0,-0.0011200000000000001
2023-11-26 17:53:09,"0.062774","0.016387","0.035657","0.015165","0.013750",0.0,-0.013600000000000001
2023-11-26 18:14:13,"0.052906","0.020198","0.046875","0.021599","0.011250",0.0,-0.0022400000000000002
2023-11-26 18:35:16,"0.055647","0.017149","0.042067","0.017463","0.011875",0.0,-0.02384
2023-11-26 18:56:18,"0.053180","0.011814","0.024439","0.024816","0.013750",0.0,-0.03184
